Point ID,Density,Eigenvalues_Density_0,Eigenvalues_Density_1,Eigenvalues_Mach_0,Eigenvalues_Mach_1,Eigenvalues_Pressure_0,Eigenvalues_Pressure_1,Energy,Gradient_Density_X,Gradient_Density_Y,Gradient_Mach_X,Gradient_Mach_Y,Gradient_Pressure_X,Gradient_Pressure_Y,Hessian_Density_XX,Hessian_Density_XY,Hessian_Density_YX,Hessian_Density_YY,Hessian_Mach_XX,Hessian_Mach_XY,Hessian_Mach_YX,Hessian_Mach_YY,Hessian_Pressure_XX,Hessian_Pressure_XY,Hessian_Pressure_YX,Hessian_Pressure_YY,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude
657,9.999938e-01,1.203329e-01,1.123080e-02,1.035034e-02,1.336671e-01,3.026876e-02,2.826024e-03,9.478378e-01,-3.636672e-03,4.821830e-03,3.183676e-03,-4.072907e-03,-9.083556e-04,1.205167e-03,7.873770e-02,5.299020e-02,5.299020e-02,5.282598e-02,8.645379e-02,5.994245e-02,5.994245e-02,5.756368e-02,1.980663e-02,1.332866e-02,1.332866e-02,1.328815e-02,1.001409e+00,5.059138e-08,0.000000e+00,1.001409e+00,1.301504e+00,9.394380e-01,0.000000e+00,1.605134e+00
658,9.999177e-01,1.440453e+00,1.384696e+01,1.269490e+01,1.309444e+00,3.872747e-01,3.665018e+00,9.477798e-01,1.033473e-02,-6.084844e-03,-7.988990e-03,6.565982e-03,2.224276e-03,-1.327230e-03,9.778893e+00,5.824199e+00,5.824199e+00,5.508514e+00,1.235129e+01,1.947860e+00,1.947860e+00,1.653061e+00,2.628242e+00,1.524264e+00,1.524264e+00,1.424051e+00,1.001343e+00,2.800896e-07,0.000000e+00,1.001343e+00,4.442070e-01,6.074016e-02,0.000000e+00,4.483405e-01
659,1.000000e+00,2.176623e-13,4.751309e-14,2.434417e-13,1.315410e-12,1.661644e-13,2.624089e-14,9.478429e-01,1.776357e-15,-3.552714e-15,-7.105427e-15,-1.776357e-14,2.664535e-15,1.332268e-15,1.299364e-13,8.503331e-14,8.503331e-14,1.352390e-13,7.581199e-13,5.355606e-13,5.355606e-13,8.007321e-13,9.402241e-14,6.992778e-14,6.992778e-14,9.838290e-14,1.001413e+00,-1.455155e-16,0.000000e+00,1.001413e+00,6.877367e-02,9.095352e-01,0.000000e+00,9.121316e-01
660,1.000017e+00,1.048359e-02,1.491374e-01,8.566926e-02,2.207589e-02,2.707996e-03,2.846258e-02,9.478607e-01,-1.167928e-03,-1.809175e-04,-2.439404e-04,5.821002e-04,-1.666189e-04,-6.488244e-05,1.036732e-01,6.509065e-02,6.509065e-02,5.594783e-02,8.374999e-02,1.087975e-02,1.087975e-02,2.399515e-02,2.031619e-02,1.197677e-02,1.197677e-02,1.085438e-02,1.001434e+00,4.557732e-06,0.000000e+00,1.001434e+00,4.080684e-01,3.903722e-02,0.000000e+00,4.099314e-01
661,1.001361e+00,5.024647e-01,3.749071e+01,3.381597e+01,4.007684e-01,1.336068e-01,9.789392e+00,9.490640e-01,1.990440e-01,-2.211388e-01,-1.840944e-01,2.034645e-01,4.981478e-02,-5.544386e-02,1.460424e+01,-1.796496e+01,-1.796496e+01,2.338894e+01,1.319419e+01,-1.624263e+01,-1.624263e+01,2.102255e+01,3.814730e+00,-4.689719e+00,-4.689719e+00,6.108269e+00,1.002433e+00,5.054667e-04,0.000000e+00,1.002433e+00,1.438073e+00,9.060823e-01,0.000000e+00,1.699718e+00
662,1.521431e+00,1.586518e-02,5.238286e-01,4.516022e-04,1.008098e+00,4.647839e-03,1.800897e-03,1.387998e+00,-3.035767e-03,2.781367e-02,-4.048027e-03,3.302523e-02,2.878230e-04,-1.559809e-04,5.116354e-01,7.774964e-02,7.774964e-02,2.805834e-02,9.811689e-01,1.625099e-01,1.625099e-01,2.738032e-02,4.371135e-03,8.433245e-04,8.433245e-04,2.077602e-03,1.295264e+00,2.590563e-01,0.000000e+00,1.320916e+00,1.401306e+00,2.494990e-01,0.000000e+00,1.423344e+00
663,1.000000e+00,1.456683e-13,1.857577e-13,9.691793e-13,2.588139e-13,4.768590e-14,8.977196e-14,9.478429e-01,7.105427e-15,5.329071e-15,3.197442e-14,7.105427e-15,-2.664535e-15,0.000000e+00,1.663377e-13,-2.003497e-14,-2.003497e-14,1.650883e-13,6.281156e-13,-3.549020e-13,-3.549020e-13,5.998776e-13,6.938470e-14,-2.103281e-14,-2.103281e-14,6.807316e-14,1.001413e+00,-1.609918e-17,0.000000e+00,1.001413e+00,6.730197e-02,7.554389e-01,0.000000e+00,7.584310e-01
664,1.521915e+00,2.474780e-02,4.586068e-01,2.377788e-02,9.237162e-01,3.387987e-03,2.439453e-03,1.388461e+00,-5.986539e-03,3.519127e-02,-8.550926e-03,4.690195e-02,1.447152e-04,-1.100174e-04,4.481924e-01,6.640711e-02,6.640711e-02,3.516216e-02,8.996660e-01,1.451391e-01,1.451391e-01,4.782818e-02,3.295795e-03,2.809756e-04,2.809756e-04,2.531645e-03,1.295984e+00,2.591859e-01,0.000000e+00,1.321648e+00,1.438717e+00,2.697121e-01,0.000000e+00,1.463780e+00
665,1.000000e+00,1.092579e-13,8.685296e-13,4.287087e-13,1.523230e-13,2.500770e-14,1.605495e-13,9.478429e-01,5.684342e-14,-2.664535e-14,-4.263256e-14,1.776357e-14,1.287859e-14,-5.773160e-15,1.705882e-13,-2.068936e-13,-2.068936e-13,8.071993e-13,2.708982e-13,-1.367933e-13,-1.367933e-13,3.101336e-13,3.248036e-14,-3.093568e-14,-3.093568e-14,1.530768e-13,1.001413e+00,-5.101906e-16,0.000000e+00,1.001413e+00,6.816620e-02,5.557999e-01,0.000000e+00,5.599644e-01
666,1.526923e+00,4.819384e-01,2.895446e-02,8.598139e-01,9.361409e-03,5.781021e-03,1.747748e-02,1.394068e+00,-2.883849e-03,9.705213e-03,-4.760345e-03,1.462200e-02,5.047209e-06,2.193574e-04,3.092382e-01,2.200115e-01,2.200115e-01,2.016546e-01,3.349675e-01,-4.133923e-01,-4.133923e-01,5.342078e-01,1.024012e-02,-5.680851e-03,-5.680851e-03,1.301838e-02,1.304575e+00,2.608911e-01,0.000000e+00,1.330406e+00,1.434483e+00,3.939155e-01,0.000000e+00,1.487585e+00
667,1.525985e+00,5.547386e-01,2.032274e-02,8.955819e-01,9.814220e-03,4.390480e-03,9.921633e-03,1.392970e+00,-7.721412e-03,3.660437e-02,-1.377458e-02,6.149903e-02,2.169265e-04,-5.322913e-04,3.509925e-01,2.595625e-01,2.595625e-01,2.240688e-01,3.489412e-01,-4.305585e-01,-4.305585e-01,5.564549e-01,6.499149e-03,-2.686426e-03,-2.686426e-03,7.812964e-03,1.302907e+00,2.605538e-01,0.000000e+00,1.328705e+00,1.435273e+00,3.532466e-01,0.000000e+00,1.478104e+00
668,1.000000e+00,1.142620e-05,5.403744e-08,4.469466e-08,1.168699e-05,2.479762e-06,9.417888e-09,9.478429e-01,1.907182e-07,-2.153341e-09,-1.949829e-07,1.101942e-08,4.138918e-08,-2.209244e-10,1.050761e-05,3.098796e-06,3.098796e-06,9.726263e-07,6.692207e-06,5.762196e-06,5.762196e-06,5.039481e-06,2.343567e-06,5.638245e-07,5.638245e-07,1.456123e-07,1.001413e+00,-1.026818e-09,0.000000e+00,1.001413e+00,2.412967e-01,1.392766e-01,0.000000e+00,2.786074e-01
669,1.000000e+00,2.117360e-13,1.129435e-09,1.022624e-09,3.343250e-13,3.127022e-14,2.825324e-10,9.478429e-01,-2.461320e-11,6.128431e-13,2.225065e-11,-5.293543e-13,-6.154632e-12,1.545430e-13,9.142500e-11,-3.077017e-10,-3.077017e-10,1.038222e-09,4.389179e-10,-5.059685e-10,-5.059685e-10,5.840409e-10,1.560606e-11,-6.447729e-11,-6.447729e-11,2.669576e-10,1.001413e+00,2.144260e-13,0.000000e+00,1.001413e+00,6.829282e-02,3.144826e-01,0.000000e+00,3.218124e-01
670,1.000000e+00,3.091429e-12,2.207291e-09,1.992661e-09,6.570410e-12,4.603419e-13,5.519326e-10,9.478429e-01,-4.503420e-11,9.414691e-14,4.064304e-11,2.060574e-13,-1.125855e-11,3.685940e-14,1.811361e-10,-6.006214e-10,-6.006214e-10,2.029247e-09,8.586444e-10,-9.829884e-10,-9.829884e-10,1.140587e-09,3.086398e-11,-1.258665e-10,-1.258665e-10,5.215290e-10,1.001413e+00,3.721685e-13,0.000000e+00,1.001413e+00,6.810734e-02,2.750397e-01,0.000000e+00,2.833469e-01
671,1.006657e+00,2.563165e+00,1.150620e+02,9.244304e+01,1.305110e+00,7.007859e-01,3.245649e+01,9.535326e-01,1.982604e+00,-1.556971e+00,-1.830156e+00,1.431227e+00,5.328086e-01,-4.155523e-01,7.817393e+01,5.281228e+01,5.281228e+01,3.945126e+01,8.969247e+01,1.559216e+01,1.559216e+01,4.055677e+00,2.241191e+01,1.476750e+01,1.476750e+01,1.074537e+01,1.006276e+00,2.630092e-03,0.000000e+00,1.006279e+00,5.136813e-01,6.072068e-02,0.000000e+00,5.172576e-01
672,9.999996e-01,7.118419e-05,2.907161e-03,2.720746e-03,1.339993e-04,2.078827e-05,7.156063e-04,9.478425e-01,7.515681e-06,-5.908418e-06,-5.759949e-06,6.485559e-06,1.969232e-06,-1.623766e-06,1.977251e-03,1.331342e-03,1.331342e-03,1.001094e-03,2.642677e-03,4.425486e-04,4.425486e-04,2.120680e-04,4.958297e-04,3.231145e-04,3.231145e-04,2.405648e-04,1.001413e+00,-2.031511e-07,0.000000e+00,1.001413e+00,4.109680e-01,2.364380e-01,0.000000e+00,4.741283e-01
673,1.000000e+00,6.273415e-07,1.745969e-10,2.617559e-10,5.665636e-07,1.568251e-07,4.131278e-11,9.478429e-01,8.206312e-09,-5.268001e-09,-7.409241e-09,4.733099e-09,2.051492e-09,-1.316830e-09,3.039854e-07,3.134311e-07,3.134311e-07,3.235307e-07,2.721571e-07,2.829271e-07,2.829271e-07,2.946684e-07,7.599024e-08,7.835380e-08,7.835380e-08,8.087615e-08,1.001413e+00,2.433453e-11,0.000000e+00,1.001413e+00,4.107082e-01,5.895379e-01,0.000000e+00,7.184958e-01
674,1.000000e+00,4.020146e-07,2.816237e-05,2.538688e-05,3.506495e-07,1.004398e-07,7.040814e-06,9.478429e-01,4.366691e-07,-3.616677e-07,-3.928718e-07,3.253238e-07,1.091643e-07,-9.041340e-08,1.905982e-05,1.303202e-05,1.303202e-05,9.504567e-06,2.463128e-05,4.283276e-06,4.283276e-06,1.106250e-06,4.845518e-06,3.227515e-06,3.227515e-06,2.295736e-06,1.001413e+00,-3.493656e-09,0.000000e+00,1.001413e+00,5.135140e-01,5.706869e-01,0.000000e+00,7.677110e-01
675,1.000000e+00,1.229694e-13,1.207590e-12,1.463744e-12,8.983171e-13,8.307250e-14,3.140372e-13,9.478429e-01,-5.506706e-14,2.486900e-14,4.263256e-14,0.000000e+00,-1.465494e-14,5.107026e-15,6.821803e-13,-5.420467e-13,-5.420467e-13,6.483788e-13,1.192269e-12,-2.824902e-13,-2.824902e-13,1.169792e-12,2.021537e-13,-1.154263e-13,-1.154263e-13,1.949560e-13,1.001413e+00,3.884101e-16,0.000000e+00,1.001413e+00,2.405391e-01,8.484105e-01,0.000000e+00,8.818501e-01
676,1.000000e+00,1.378393e-10,3.906494e-08,3.505426e-08,1.701882e-10,3.496305e-11,9.764640e-09,9.478429e-01,-7.570574e-10,4.132232e-10,6.801391e-10,-3.706404e-10,-1.892492e-10,1.032836e-10,2.020796e-08,-1.945410e-08,-1.945410e-08,1.899482e-08,1.830557e-08,-1.742825e-08,-1.742825e-08,1.691888e-08,5.051406e-09,-4.862475e-09,-4.862475e-09,4.748197e-09,1.001413e+00,1.436047e-12,0.000000e+00,1.001413e+00,3.422464e-01,5.900952e-01,0.000000e+00,6.821619e-01
677,1.000000e+00,9.535531e-09,8.370450e-11,8.247183e-11,8.560168e-09,2.383555e-09,2.105682e-11,9.478429e-01,7.987744e-11,-4.705214e-11,-7.159073e-11,4.217071e-11,1.996936e-11,-1.176148e-11,4.662338e-09,4.723618e-09,4.723618e-09,4.956898e-09,4.152819e-09,4.235498e-09,4.235498e-09,4.489820e-09,1.165494e-09,1.180675e-09,1.180675e-09,1.239118e-09,1.001413e+00,3.827831e-13,0.000000e+00,1.001413e+00,3.079785e-01,6.099561e-01,0.000000e+00,6.832988e-01
678,1.000000e+00,1.651247e-06,1.345302e-08,1.266310e-08,1.490505e-06,4.128001e-07,3.366207e-09,9.478429e-01,-7.183978e-10,6.450840e-10,6.873080e-10,-6.339427e-10,-1.797211e-10,1.614540e-10,8.068297e-07,8.184994e-07,8.184994e-07,8.578706e-07,7.222109e-07,7.383368e-07,7.383368e-07,7.809572e-07,2.017035e-07,2.046175e-07,2.046175e-07,2.144628e-07,1.001413e+00,1.688084e-10,0.000000e+00,1.001413e+00,4.450420e-01,6.094121e-01,0.000000e+00,7.546161e-01
679,1.519734e+00,6.165439e+01,5.000816e-02,6.016396e-03,4.357634e+01,1.778736e+01,1.106813e-02,1.388106e+00,7.857139e-01,-9.138933e-01,-5.014656e-01,5.934881e-01,2.328693e-01,-2.723402e-01,1.528761e+00,-9.429259e+00,-9.429259e+00,6.017564e+01,4.241195e+01,7.026880e+00,7.026880e+00,1.170406e+00,1.605962e+01,5.265714e+00,5.265714e+00,1.738809e+00,1.301312e+00,2.569419e-01,0.000000e+00,1.326436e+00,1.093815e+00,4.295802e-01,0.000000e+00,1.175147e+00
680,1.513532e+00,7.063063e+01,1.848182e-01,6.034676e-02,5.163043e+01,2.023491e+01,5.444840e-02,1.382870e+00,1.113580e+00,-1.320185e+00,-7.238477e-01,8.655146e-01,3.289720e-01,-3.913768e-01,1.875800e+00,-1.078254e+01,-1.078254e+01,6.893964e+01,5.025225e+01,8.317055e+00,8.317055e+00,1.438525e+00,1.827349e+01,5.977878e+00,5.977878e+00,2.015859e+00,1.298495e+00,2.533446e-01,0.000000e+00,1.322978e+00,1.059646e+00,4.098746e-01,0.000000e+00,1.136154e+00
681,1.000000e+00,1.338229e-09,6.319293e-12,5.879986e-12,1.199308e-09,3.345087e-10,1.564601e-12,9.478429e-01,5.727087e-11,-2.890488e-11,-5.144592e-11,2.596323e-11,1.431792e-11,-7.223111e-12,6.515201e-10,6.656314e-10,6.656314e-10,6.930283e-10,5.788740e-10,5.962426e-10,5.962426e-10,6.263144e-10,1.628488e-10,1.663912e-10,1.663912e-10,1.732245e-10,1.001413e+00,-3.011896e-13,0.000000e+00,1.001413e+00,3.080562e-01,6.497949e-01,0.000000e+00,7.191190e-01
682,1.000000e+00,2.767691e-11,1.064484e-08,3.441479e-09,9.435317e-10,6.244605e-11,1.871032e-09,9.478429e-01,-1.914947e-10,1.950440e-11,5.838030e-11,7.268852e-12,-3.374249e-11,2.608136e-12,8.852801e-10,-2.893065e-09,-2.893065e-09,9.787234e-09,2.015203e-09,-1.236325e-09,-1.236325e-09,2.369808e-09,1.621566e-10,-4.127868e-10,-4.127868e-10,1.771322e-09,1.001413e+00,7.679959e-13,0.000000e+00,1.001413e+00,6.869724e-02,8.077665e-02,0.000000e+00,1.060386e-01
683,1.000000e+00,3.804621e-10,8.480455e-09,3.486432e-09,5.763549e-10,1.151740e-11,1.744255e-09,9.478429e-01,-9.928236e-11,-6.158629e-12,1.756106e-11,-3.193179e-11,-1.834044e-11,2.689182e-12,1.034741e-09,-2.207163e-09,-2.207163e-09,7.826176e-09,1.824838e-09,-1.440303e-09,-1.440303e-09,2.237949e-09,1.070463e-10,-3.954754e-10,-3.954754e-10,1.648726e-09,1.001413e+00,4.503154e-13,0.000000e+00,1.001413e+00,6.418612e-02,3.738333e-02,0.000000e+00,7.427901e-02
684,1.000000e+00,5.102013e-08,3.818333e-09,4.019882e-09,1.371304e-08,9.266691e-09,9.060874e-10,9.478429e-01,6.868033e-10,1.474021e-11,-2.916214e-11,-1.188241e-10,1.090922e-10,9.982681e-12,4.720740e-08,1.286200e-08,1.286200e-08,7.631066e-09,9.554477e-09,4.797497e-09,4.797497e-09,8.178448e-09,8.805756e-09,1.908201e-09,1.908201e-09,1.367022e-09,1.001413e+00,-3.844482e-12,0.000000e+00,1.001413e+00,1.022274e-01,6.087533e-02,0.000000e+00,1.189800e-01
685,1.000000e+00,8.481707e-13,5.280033e-09,5.001226e-09,1.639235e-11,4.176293e-12,1.252805e-09,9.478429e-01,-9.667911e-11,1.101341e-13,9.121326e-11,-1.222134e-12,-2.302245e-11,1.332268e-14,4.272753e-10,-1.438523e-09,-1.438523e-09,4.853606e-09,2.154989e-09,-2.467175e-09,-2.467175e-09,2.862629e-09,7.301540e-11,-2.849836e-10,-2.849836e-10,1.183966e-09,1.001413e+00,7.114086e-13,0.000000e+00,1.001413e+00,6.899957e-02,1.984123e-01,0.000000e+00,2.100676e-01
686,1.000000e+00,1.283364e-08,3.255624e-06,2.212555e-06,3.983428e-07,2.588689e-08,6.118440e-07,9.478429e-01,-5.306917e-08,7.555041e-10,3.521723e-08,6.217970e-09,-9.905413e-09,-5.032694e-10,2.747707e-07,-8.836265e-07,-8.836265e-07,2.993687e-06,1.176677e-06,-8.979194e-07,-8.979194e-07,1.434220e-06,5.819173e-08,-1.337372e-07,-1.337372e-07,5.795391e-07,1.001413e+00,2.565291e-10,0.000000e+00,1.001413e+00,2.081836e-01,1.198023e-01,0.000000e+00,2.401937e-01
687,1.000000e+00,4.041364e-07,4.076132e-06,1.261333e-06,2.654060e-07,4.242371e-08,7.088663e-07,9.478429e-01,-7.215746e-08,5.686363e-09,3.267661e-08,-1.406153e-08,-1.341891e-08,2.418107e-09,7.007426e-07,-1.000581e-06,-1.000581e-06,3.779526e-06,6.926794e-07,-4.929206e-07,-4.929206e-07,8.340600e-07,7.916586e-08,-1.521070e-07,-1.521070e-07,6.721241e-07,1.001413e+00,2.087228e-10,0.000000e+00,1.001413e+00,2.075832e-01,8.179350e-02,0.000000e+00,2.231165e-01
688,1.000000e+00,8.347986e-07,2.884414e-08,1.007311e-07,4.619004e-07,1.561363e-07,1.473803e-08,9.478429e-01,1.451437e-08,-3.757830e-10,-8.517269e-09,8.756942e-10,2.782695e-09,-1.682896e-10,7.696975e-07,2.196142e-07,2.196142e-07,9.394527e-08,3.069513e-07,1.787558e-07,1.787558e-07,2.556802e-07,1.483408e-07,3.227236e-08,3.227236e-08,2.253357e-08,1.001413e+00,-5.520578e-11,0.000000e+00,1.001413e+00,1.744417e-01,1.003802e-01,0.000000e+00,2.012612e-01
689,1.000000e+00,1.127732e-06,1.025225e-07,2.113574e-07,2.706517e-07,2.017998e-07,3.932410e-08,9.478429e-01,1.440443e-08,1.358902e-09,-1.948074e-10,-3.536101e-09,2.184935e-09,5.350129e-10,1.044921e-06,2.793590e-07,2.793590e-07,1.853341e-07,2.452132e-07,2.934688e-08,2.934688e-08,2.367959e-07,1.928422e-07,3.708301e-08,3.708301e-08,4.828167e-08,1.001413e+00,-9.969809e-11,0.000000e+00,1.001413e+00,1.734920e-01,6.167016e-02,0.000000e+00,1.841268e-01
690,1.000000e+00,1.592305e-06,8.646311e-06,2.295549e-06,1.257729e-06,4.117067e-07,1.598002e-06,9.478429e-01,-8.448905e-08,4.124373e-08,-6.099107e-09,-1.183028e-08,-1.310580e-08,8.551857e-09,2.162094e-06,-1.922143e-06,-1.922143e-06,8.076522e-06,1.702975e-06,-5.136547e-07,-5.136547e-07,1.850303e-06,4.771093e-07,-2.707567e-07,-2.707567e-07,1.532599e-06,1.001413e+00,3.093255e-10,0.000000e+00,1.001413e+00,2.095140e-01,3.856714e-02,0.000000e+00,2.130341e-01
691,1.527985e+00,9.732631e+00,1.019731e-02,1.118694e-01,6.481503e+00,2.948951e+00,1.956177e-02,1.394897e+00,1.941665e-02,-2.511510e-02,-1.752790e-02,2.848767e-02,6.497756e-03,-9.060741e-03,2.435747e-01,-1.488130e+00,-1.488130e+00,9.499253e+00,6.311279e+00,1.027274e+00,1.027274e+00,2.820939e-01,2.664233e+00,8.677471e-01,8.677471e-01,3.042795e-01,1.304543e+00,2.613700e-01,0.000000e+00,1.330469e+00,1.162281e+00,4.292199e-01,0.000000e+00,1.239002e+00
692,9.999643e-01,7.109919e-02,2.667563e-04,1.664977e-03,8.718891e-02,1.776141e-02,7.216916e-05,9.478098e-01,-4.330895e-03,5.030559e-03,4.125526e-03,-4.775600e-03,-1.083201e-03,1.257861e-03,4.087674e-02,3.503332e-02,3.503332e-02,3.048921e-02,5.076572e-02,4.228954e-02,4.228954e-02,3.808817e-02,1.020816e-02,8.749837e-03,8.749837e-03,7.625415e-03,1.001385e+00,-1.538052e-05,0.000000e+00,1.001385e+00,1.060687e+00,7.274598e-01,0.000000e+00,1.286178e+00
693,1.000049e+00,9.978893e-02,1.420070e-04,9.968314e-05,9.196727e-02,2.495756e-02,3.851635e-05,9.478859e-01,-3.062562e-04,4.042788e-04,2.514514e-04,-3.525486e-04,-7.645821e-05,1.009128e-04,5.727205e-02,4.928480e-02,4.928480e-02,4.265889e-02,5.284243e-02,4.542633e-02,4.542633e-02,3.922452e-02,1.431721e-02,1.232600e-02,1.232600e-02,1.067887e-02,1.001450e+00,2.093869e-05,0.000000e+00,1.001450e+00,1.026435e+00,7.467916e-01,0.000000e+00,1.269357e+00
694,9.999596e-01,3.246182e-03,2.788736e-02,1.288534e-02,1.470331e-02,8.277887e-04,6.893949e-03,9.478018e-01,-3.348008e-03,3.179388e-03,3.571844e-03,-3.685331e-03,-8.366606e-04,7.946993e-04,1.980758e-02,1.156773e-02,1.156773e-02,1.132596e-02,1.294021e-02,-3.110231e-04,-3.110231e-04,1.464844e-02,4.975174e-03,2.820975e-03,2.820975e-03,2.746564e-03,1.001377e+00,-1.555041e-05,0.000000e+00,1.001377e+00,5.806435e-01,2.951476e-01,0.000000e+00,6.513517e-01
695,9.998883e-01,2.003861e-03,1.293975e-01,8.365566e-02,1.478592e-03,4.912177e-04,3.192100e-02,9.477376e-01,-3.981293e-03,3.803507e-03,4.280561e-03,-4.491703e-03,-9.925344e-04,9.476877e-04,8.762544e-02,5.980460e-02,5.980460e-02,4.377592e-02,8.117554e-02,1.405911e-02,1.405911e-02,3.958718e-03,2.197951e-02,1.461594e-02,1.461594e-02,1.043271e-02,1.001322e+00,-4.271174e-05,0.000000e+00,1.001322e+00,6.147889e-01,3.146390e-01,0.000000e+00,6.906251e-01
696,1.000016e+00,8.458620e-02,1.342409e-03,1.459762e-04,9.515391e-02,2.109286e-02,3.343128e-04,9.478574e-01,-1.799370e-03,1.904438e-03,1.566095e-03,-1.596035e-03,-4.501336e-04,4.769175e-04,2.863784e-02,-3.907857e-02,-3.907857e-02,5.729077e-02,3.013341e-03,-1.625425e-02,-1.625425e-02,9.228654e-02,6.900408e-03,-9.653444e-03,-9.653444e-03,1.452676e-02,1.001426e+00,5.339181e-06,0.000000e+00,1.001426e+00,6.148210e-01,3.540666e-01,0.000000e+00,7.094843e-01
697,9.997970e-01,2.752377e-03,2.979788e-01,2.371878e-01,2.523664e-03,7.037792e-04,7.386798e-02,9.476627e-01,-3.800705e-03,3.580297e-03,4.356039e-03,-4.187425e-03,-9.489580e-04,8.908076e-04,2.011748e-01,1.385933e-01,1.385933e-01,9.955640e-02,2.301056e-01,4.014706e-02,4.014706e-02,9.605891e-03,5.072556e-02,3.402390e-02,3.402390e-02,2.384621e-02,1.001259e+00,-7.836523e-05,0.000000e+00,1.001259e+00,6.489254e-01,3.341430e-01,0.000000e+00,7.299011e-01
698,9.999918e-01,6.166276e-02,1.882526e-03,2.437941e-03,7.763810e-02,1.536866e-02,4.830500e-04,9.478348e-01,-2.861371e-03,3.032211e-03,2.719403e-03,-2.852831e-03,-7.159308e-04,7.586833e-04,2.148432e-02,-2.806367e-02,-2.806367e-02,4.206097e-02,4.707502e-03,-1.286547e-02,-1.286547e-02,7.536853e-02,5.191489e-03,-6.922326e-03,-6.922326e-03,1.066022e-02,1.001406e+00,-4.659621e-06,0.000000e+00,1.001406e+00,6.489620e-01,3.735737e-01,0.000000e+00,7.488050e-01
699,9.996977e-01,2.118177e-03,5.734127e-01,4.928234e-01,5.389328e-03,6.019257e-04,1.424973e-01,9.475919e-01,-2.523036e-03,2.148599e-03,3.440320e-03,-2.806579e-03,-6.284199e-04,5.351968e-04,3.860866e-01,2.681926e-01,2.681926e-01,1.894442e-01,4.781125e-01,8.339172e-02,8.339172e-02,2.010022e-02,9.761467e-02,6.598628e-02,6.598628e-02,4.548458e-02,1.001200e+00,-1.211850e-04,0.000000e+00,1.001200e+00,6.830600e-01,3.536529e-01,0.000000e+00,7.691823e-01
700,9.999464e-01,1.436397e-02,5.267999e-03,6.337100e-03,3.744604e-02,3.606625e-03,1.314157e-03,9.477921e-01,-3.800560e-03,4.091610e-03,3.828155e-03,-4.250945e-03,-9.500846e-04,1.022992e-03,8.250545e-03,-4.270079e-03,-4.270079e-03,1.138142e-02,7.275976e-03,-5.322213e-03,-5.322213e-03,3.650716e-02,2.039283e-03,-1.066077e-03,-1.066077e-03,2.881499e-03,1.001369e+00,-2.218329e-05,0.000000e+00,1.001369e+00,6.831042e-01,3.930871e-01,0.000000e+00,7.881299e-01
701,1.000000e+00,5.466870e-06,1.202321e-03,1.017499e-03,1.853267e-06,6.935990e-07,3.035519e-04,9.478429e-01,-1.272021e-05,5.130691e-06,1.092862e-05,-4.204927e-06,-3.204460e-06,1.317002e-06,8.098756e-04,5.618600e-04,5.618600e-04,3.979124e-04,9.868467e-04,1.737599e-04,1.737599e-04,3.250574e-05,2.077554e-04,1.408396e-04,1.408396e-04,9.649010e-05,1.001413e+00,-2.418064e-09,0.000000e+00,1.001413e+00,4.107782e-01,2.758262e-01,0.000000e+00,4.947917e-01
702,9.995553e-01,3.656593e-03,7.062156e-01,6.169276e-01,4.321035e-03,9.618896e-04,1.757535e-01,9.474738e-01,-2.890511e-03,3.245800e-03,3.861983e-03,-3.819752e-03,-7.222053e-04,8.123450e-04,3.034212e-01,-3.474817e-01,-3.474817e-01,4.064510e-01,2.652197e-01,-3.029194e-01,-3.029194e-01,3.560289e-01,7.559733e-02,-8.645924e-02,-8.645924e-02,1.011181e-01,1.001100e+00,-1.832507e-04,0.000000e+00,1.001100e+00,1.094837e+00,7.071651e-01,0.000000e+00,1.303362e+00
703,9.996158e-01,5.662835e-03,1.026141e+00,9.087135e-01,7.489506e-04,1.340969e-03,2.555538e-01,9.475405e-01,-3.975175e-04,-4.706433e-04,1.662101e-03,-6.443226e-04,-1.032385e-04,-1.151726e-04,6.915288e-01,4.790607e-01,4.790607e-01,3.402751e-01,8.813108e-01,1.553374e-01,1.553374e-01,2.815156e-02,1.751442e-01,1.182178e-01,1.182178e-01,8.175052e-02,1.001159e+00,-1.658367e-04,0.000000e+00,1.001159e+00,7.172021e-01,3.731688e-01,0.000000e+00,8.084762e-01
704,9.998825e-01,2.128875e-04,6.900107e-02,3.345267e-02,1.365503e-03,6.292959e-05,1.708404e-02,9.477329e-01,-4.467100e-03,4.827378e-03,4.634132e-03,-5.315298e-03,-1.115807e-03,1.205083e-03,4.644559e-02,3.229242e-02,3.229242e-02,2.276836e-02,3.248427e-02,5.489572e-03,5.489572e-03,2.333903e-03,1.170012e-02,7.915405e-03,7.915405e-03,5.446842e-03,1.001318e+00,-4.655770e-05,0.000000e+00,1.001318e+00,7.172433e-01,4.126233e-01,0.000000e+00,8.274635e-01
